id,syllable,tone,speaker,gender,f0_01,f0_02,f0_03,f0_04,f0_05,f0_06,f0_07,f0_08,f0_09,f0_10,d0_01,d0_02,d0_03,d0_04,d0_05,d0_06,d0_07,d0_08,d0_09,f0_mean,f0_std,f0_min,f0_max,f0_slope,duration,voiced_ratio,f0_min_pos
7180,tāng,1,Male Voice 1,male,0.5583,0.5583,0.5583,0.3031,-0.3209,-0.1115,-0.2523,-0.2066,0.1402,0.1866,0.0,0.0,-0.2552,-0.6241,0.2094,-0.1408,0.0457,0.3468,0.0465,0.1456,0.3543,-0.3356,0.7904,-0.5688,0.5605,0.7358,0.4444
7184,tāo,1,Male Voice 1,male,1.9601,1.9601,1.9601,0.0262,-0.2403,-0.3572,-0.232,-0.2949,0.0552,0.4161,0.0,0.0,-1.934,-0.2664,-0.1169,0.1252,-0.0629,0.3501,0.3608,0.4952,0.9265,-0.3763,1.9601,-2.3159,0.5866,0.7455,0.5556
7188,tē,1,Male Voice 1,male,2.5743,2.5743,2.5743,0.9948,0.3907,-0.4867,-0.7518,-0.5058,-0.1886,-0.0023,0.0,0.0,-1.5795,-0.6041,-0.8774,-0.2652,0.2461,0.3172,0.1863,0.6743,1.3134,-0.7696,2.5743,-3.9571,0.4822,0.7333,0.6667
7192,tēng,1,Male Voice 1,male,-0.2427,-0.2427,-0.1813,-0.2096,0.0065,0.1557,0.3043,0.2563,-0.0643,-0.8625,0.0,0.0613,-0.0283,0.2161,0.1492,0.1486,-0.0479,-0.3207,-0.7981,-0.0531,0.2483,-0.8625,0.3327,0.1623,0.5083,0.7872,1.0
7196,tī,1,Male Voice 1,male,2.0939,2.0939,2.0939,0.2132,-0.2924,-0.1454,0.0475,-0.1292,-0.3537,-0.342,0.0,0.0,-1.8807,-0.5055,0.1469,0.1929,-0.1767,-0.2245,0.0117,0.5269,1.0216,-0.3551,2.1404,-2.8877,0.5866,0.7455,0.8889
7224,tū,1,Male Voice 1,male,-1.5905,-1.5905,0.2564,-0.1308,-0.2844,0.0794,0.1114,-0.0404,-0.2733,0.116,0.0,1.8469,-0.3872,-0.1536,0.3638,0.032,-0.1518,-0.2329,0.3894,-0.3352,0.7675,-1.5905,1.7339,1.4544,0.5605,0.7925,0.0
7228,tuān,1,Male Voice 1,male,2.0673,2.0673,2.0673,0.0911,-0.0287,-0.2237,-0.3437,-0.1366,0.3172,0.1001,0.0,0.0,-1.9762,-0.1198,-0.195,-0.12,0.2071,0.4539,-0.2171,0.456,0.9262,-0.4659,2.0673,-2.2265,0.665,0.7778,0.6667
7232,tuī,1,Male Voice 1,male,1.7954,1.7954,1.7954,0.4473,-0.0422,-0.0525,0.3454,0.1712,-0.7787,-1.0526,0.0,0.0,-1.348,-0.4895,-0.0103,0.3979,-0.1742,-0.9498,-0.2739,0.3854,0.8786,-1.0655,1.7954,-2.6854,0.5866,0.7818,1.0
7236,tūn,1,Male Voice 1,male,-0.3239,-0.3239,-0.3239,-0.1361,0.2139,0.0957,0.1062,0.0488,-0.4939,0.1917,0.0,0.0,0.1878,0.35,-0.1182,0.0105,-0.0574,-0.5427,0.6855,-0.085,0.2703,-0.6344,0.5715,0.3263,0.6911,0.7424,0.8889
724,jī,1,Female Voice 1,female,-0.1648,-0.1648,-0.1748,-0.0102,-0.15,-0.0104,0.0071,0.0057,0.4503,0.1908,0.0,-0.01,0.1647,-0.1399,0.1396,0.0175,-0.0014,0.4446,-0.2595,-0.0261,0.1967,-0.5657,0.6999,0.4942,0.8217,0.8481,0.2222
7240,tuō,1,Male Voice 1,male,1.4117,1.4117,1.4117,0.224,0.0338,-0.3035,-0.4069,-0.2654,-0.0114,-0.2454,0.0,0.0,-1.1877,-0.1902,-0.3372,-0.1034,0.1415,0.254,-0.234,0.3254,0.7286,-0.413,1.8319,-2.0158,0.5083,0.766,0.6667
8332,mēng,1,Male Voice 2,male,-0.0612,-2.0296,-0.4862,0.2762,0.6491,0.4826,0.2762,0.2275,0.5501,1.0418,-1.9684,1.5434,0.7625,0.3729,-0.1664,-0.2064,-0.0487,0.3226,0.4917,-0.0227,0.8614,-2.5068,1.0418,2.0315,0.7173,0.9706,0.1111
8336,mī,1,Male Voice 2,male,-1.6178,-1.1828,-0.1821,0.1226,0.0584,0.0442,0.1471,0.2938,0.6213,0.4104,0.435,1.0007,0.3047,-0.0642,-0.0142,0.1029,0.1467,0.3275,-0.2109,-0.0702,0.6457,-1.6188,0.9316,1.9219,0.5605,0.9623,0.0
8340,miān,1,Male Voice 2,male,-3.3661,-3.4459,-1.2213,0.9537,1.0104,0.7699,0.6003,0.3603,0.7211,1.4877,-0.0797,2.2246,2.175,0.0567,-0.2405,-0.1697,-0.24,0.3608,0.7665,-0.1634,1.5921,-3.6583,1.4877,4.114,0.6911,0.9697,0.1111
8344,miāo,1,Male Voice 2,male,-1.7562,-1.5281,-0.5531,-0.0266,0.2055,0.4398,0.4585,0.4501,0.8561,0.5455,0.2281,0.975,0.5265,0.2321,0.2343,0.0187,-0.0084,0.406,-0.3106,-0.0741,0.8607,-2.0595,1.0022,2.6316,0.665,0.9683,0.0
8348,miē,1,Male Voice 2,male,-2.653,-2.4268,-0.3578,0.8356,0.5765,0.4893,0.2241,0.1813,0.6703,-0.0154,0.2263,2.069,1.1934,-0.2591,-0.0872,-0.2652,-0.0428,0.4889,-0.6857,-0.108,1.0911,-2.922,0.8756,2.4698,0.6911,0.9697,0.0
835,kā,1,Female Voice 1,female,1.3932,1.3932,1.3932,0.0967,-0.0192,-0.0917,-0.0972,-0.2852,-0.1521,-0.1687,0.0,0.0,-1.2966,-0.1158,-0.0725,-0.0055,-0.188,0.1331,-0.0166,0.342,0.6432,-0.31,1.3932,-1.8472,0.7695,0.7534,0.7778
8352,mīn,1,Male Voice 2,male,-0.9633,-1.6104,-0.2814,0.0274,0.1281,0.5531,0.437,0.3501,0.3697,0.3642,-0.6471,1.329,0.3089,0.1007,0.4249,-0.1161,-0.0868,0.0195,-0.0054,-0.0396,0.7281,-2.447,0.5601,1.8519,0.7956,0.9737,0.1111
8304,māi,1,Male Voice 2,male,-0.1515,-1.3973,-0.6721,0.2569,0.4693,0.5459,0.3219,0.2491,0.2577,0.8692,-1.2458,0.7252,0.929,0.2124,0.0766,-0.224,-0.0728,0.0086,0.6115,-0.018,0.6993,-1.9874,0.8692,1.7617,0.7695,0.9726,0.1111
8308,mān,1,Male Voice 2,male,-0.1329,-0.486,0.4112,0.2177,-0.3187,-0.1583,0.2701,0.6481,0.1278,0.4385,-0.3531,0.8972,-0.1935,-0.5363,0.1604,0.4284,0.378,-0.5203,0.3106,-0.0092,0.425,-1.4355,0.7108,0.6748,0.6911,0.9697,0.1111
8312,māng,1,Male Voice 2,male,-0.0091,-0.9635,-0.3088,-0.0297,-0.2427,0.0577,-0.0631,0.0301,0.8589,1.4293,-0.9544,0.6547,0.279,-0.213,0.3004,-0.1208,0.0931,0.8289,0.5704,-0.0099,0.5743,-1.242,1.5187,1.5985,0.665,0.9683,0.1111
8316,māo,1,Male Voice 2,male,-1.0526,-2.1313,-0.4454,0.4071,0.5931,0.4761,0.2685,0.3027,0.4349,0.4824,-1.0787,1.686,0.8524,0.1861,-0.1171,-0.2075,0.0341,0.1322,0.0475,-0.0487,0.8397,-2.2271,0.6001,2.0702,0.7434,0.9718,0.1111
8320,mē,1,Male Voice 2,male,-1.6723,-2.3797,-0.4873,0.3413,0.4208,0.3507,0.5086,1.3171,-0.088,-0.213,-0.7074,1.8924,0.8286,0.0795,-0.0701,0.1579,0.8085,-1.4051,-0.125,-0.0818,1.0488,-2.4895,1.388,2.6163,0.665,0.9683,0.1111
8324,mēi,1,Male Voice 2,male,-0.7367,-1.5762,-0.6498,0.0544,0.2121,0.0992,0.3,0.492,0.4823,0.4495,-0.8395,0.9264,0.7042,0.1577,-0.1129,0.2009,0.1919,-0.0096,-0.0329,-0.0354,0.6904,-1.9153,1.1672,2.0787,0.6911,0.9697,0.1111
8328,mēn,1,Male Voice 2,male,-1.4162,-2.2088,-0.8369,-0.0187,0.3037,0.5849,0.6091,0.7445,0.264,1.2055,-0.7926,1.3718,0.8182,0.3224,0.2812,0.0243,0.1354,-0.4805,0.9415,-0.0758,1.0371,-2.7591,1.4935,3.0762,0.6389,0.9667,0.1111
8260,līng,1,Male Voice 2,male,-2.0638,-2.7358,-0.5295,0.528,0.1477,0.4016,0.4662,0.7976,0.7162,0.8359,-0.6719,2.2063,1.0575,-0.3803,0.2539,0.0646,0.3314,-0.0814,0.1198,-0.0843,1.1379,-2.8998,0.8359,3.1742,0.8479,0.9753,0.1111
8264,liū,1,Male Voice 2,male,-1.6923,-2.0576,-0.1989,0.2809,0.231,0.3559,0.304,0.4131,0.5937,0.3892,-0.3653,1.8587,0.4797,-0.0498,0.1249,-0.0519,0.1091,0.1805,-0.2044,-0.0629,0.8536,-2.6113,0.7741,2.222,0.7956,0.9737,0.1111
8268,lōng,1,Male Voice 2,male,0.4217,-1.0486,-0.6334,0.0847,0.1718,0.2524,-0.2408,0.8593,0.4895,0.6438,-1.4702,0.4152,0.718,0.0871,0.0806,-0.4932,1.1001,-0.3697,0.1542,0.0005,0.6513,-1.8957,0.9118,1.6832,0.7173,0.9706,0.1111
8272,lōu,1,Male Voice 2,male,-0.9753,-1.8047,-0.2897,0.3224,0.2041,0.2441,0.2726,0.1457,0.7636,0.2515,-0.8294,1.515,0.612,-0.1182,0.04,0.0285,-0.1269,0.6179,-0.5121,-0.0408,0.7478,-2.2348,0.9033,2.0114,0.7956,0.9737,0.1111
8276,lū,1,Male Voice 2,male,-0.4306,-0.7072,-0.0841,0.0119,-0.0446,-0.0115,-0.0312,0.6294,0.2481,0.4075,-0.2766,0.6231,0.096,-0.0565,0.0331,-0.0197,0.6607,-0.3813,0.1594,-0.0157,0.3609,-1.0474,0.6427,0.9929,0.7434,0.9718,0.1111
828,jūn,1,Female Voice 1,female,0.0113,0.0113,-0.0153,0.2861,-0.163,-0.1017,-0.1732,0.0223,0.2169,-0.5597,0.0,-0.0266,0.3014,-0.4491,0.0613,-0.0715,0.1955,0.1946,-0.7766,0.0009,0.1954,-0.5879,0.4363,-0.0937,0.8217,0.8228,1.0
8280,luān,1,Male Voice 2,male,-0.6796,-0.8985,-0.5297,-0.0809,0.1705,-0.0572,-0.1091,0.4189,0.4919,0.5459,-0.2189,0.3687,0.4488,0.2515,-0.2277,-0.0519,0.528,0.073,0.0541,-0.0278,0.4414,-1.002,0.5862,1.3931,0.6389,0.9667,0.1111
8356,mīng,1,Male Voice 2,male,-1.0214,-1.9869,-0.6185,0.2576,0.3444,0.3955,0.4157,0.3596,0.4856,0.4943,-0.9654,1.3683,0.8762,0.0868,0.0511,0.0202,-0.056,0.1259,0.0087,-0.0475,0.8313,-2.2002,1.0743,2.3228,0.7434,0.9718,0.1111
8360,miū,1,Male Voice 2,male,-0.8545,-0.6143,0.0989,0.1955,0.057,0.088,0.3671,0.7022,-0.5906,-0.3293,0.2402,0.7132,0.0966,-0.1384,0.031,0.2791,0.335,-1.2927,0.2613,-0.0261,0.4379,-0.9198,0.764,0.4674,0.8479,0.9753,0.0
8364,mō,1,Male Voice 2,male,0.3354,-0.7815,0.0003,-0.0009,-0.1894,-0.191,-0.0448,0.2208,0.4691,0.7212,-1.1169,0.7819,-0.0012,-0.1885,-0.0016,0.1462,0.2657,0.2483,0.252,0.0059,0.4093,-1.2374,0.9869,0.8739,0.665,0.9683,0.1111
8368,mōu,1,Male Voice 2,male,-1.3106,-1.7517,-0.3269,0.0212,0.2464,0.1005,0.1574,0.4925,0.8837,0.9949,-0.4411,1.4248,0.3481,0.2251,-0.1459,0.0569,0.3351,0.3912,0.1111,-0.0511,0.8209,-2.3881,1.0503,2.4833,0.8217,0.9747,0.1111
8372,mū,1,Male Voice 2,male,-2.4185,-1.4974,-0.96,0.1556,0.3173,0.1959,0.5299,0.4682,0.4872,-0.0923,0.9211,0.5375,1.1156,0.1618,-0.1214,0.334,-0.0617,0.019,-0.5795,-0.1394,0.8875,-2.4185,0.825,2.5791,0.6128,0.9483,0.0
8376,nā,1,Male Voice 2,male,0.4899,-0.6742,-0.0319,-0.0775,-0.0077,0.0199,-0.1769,0.1499,0.3862,0.4555,-1.164,0.6423,-0.0456,0.0697,0.0276,-0.1967,0.3268,0.2363,0.0693,0.0095,0.3521,-0.7136,0.7826,0.5994,0.7956,0.9737,0.1111
8380,nāi,1,Male Voice 2,male,-0.5714,-0.5279,-0.1709,0.2972,0.0845,-0.0829,-0.0431,0.0866,0.5696,0.1504,0.0435,0.357,0.4681,-0.2128,-0.1673,0.0397,0.1298,0.483,-0.4192,-0.0202,0.3302,-0.9575,0.5735,0.6478,0.6911,0.9697,0.0
8384,nān,1,Male Voice 2,male,-0.0417,-0.9706,-0.2352,0.1934,0.1802,0.0489,0.2375,0.1406,0.1653,0.3804,-0.9289,0.7354,0.4285,-0.0132,-0.1313,0.1886,-0.0968,0.0247,0.2151,-0.0055,0.3879,-0.9996,0.5008,0.9675,0.7173,0.9706,0.1111
8388,nāng,1,Male Voice 2,male,0.7222,-0.5274,-0.5324,0.0525,0.1051,-0.1283,0.0293,0.2658,0.3156,0.4047,-1.2496,-0.005,0.5849,0.0526,-0.2334,0.1575,0.2365,0.0498,0.0891,0.0208,0.362,-0.8264,0.7222,0.6901,0.6389,0.9667,0.2222
8392,nāo,1,Male Voice 2,male,-1.8964,-2.5614,-0.7185,0.3632,0.3184,0.3963,0.7853,0.8784,0.2351,1.0377,-0.665,1.843,1.0817,-0.0448,0.0779,0.389,0.0931,-0.6433,0.8026,-0.0841,1.1134,-2.8206,1.0561,3.1339,0.7695,0.9726,0.1111
8396,nē,1,Male Voice 2,male,-0.9758,-0.0819,0.2988,0.1955,0.0339,0.0375,0.1053,0.2701,-0.0237,-0.034,0.8938,0.3808,-0.1033,-0.1616,0.0036,0.0678,0.1647,-0.2938,-0.0103,-0.0241,0.2821,-0.9758,0.3101,0.3482,0.9001,0.977,0.0
8400,nēi,1,Male Voice 2,male,-0.6678,-1.0958,0.015,0.4077,0.0707,0.1372,0.0509,0.006,0.2515,0.0312,-0.428,1.1107,0.3928,-0.3371,0.0666,-0.0863,-0.0449,0.2455,-0.2204,-0.0252,0.4842,-1.4716,0.8512,1.1061,0.7434,0.9718,0.1111
8284,lūn,1,Male Voice 2,male,-1.5825,-1.2406,0.1998,0.2091,0.363,0.3225,0.289,0.122,0.1607,0.1971,0.3419,1.4404,0.0093,0.1539,-0.0404,-0.0335,-0.167,0.0387,0.0364,-0.049,0.6136,-1.9601,0.5131,1.3252,0.8217,0.9747,0.0
8288,luō,1,Male Voice 2,male,-0.3574,-1.2804,-0.8149,-0.2355,0.1137,0.2477,0.2844,0.3853,0.4601,1.3188,-0.923,0.4655,0.5794,0.3492,0.134,0.0368,0.1008,0.0748,0.8588,-0.0244,0.6329,-1.2804,1.3188,1.9965,0.5866,0.9636,0.1111
8292,lǖ,1,Male Voice 2,male,-2.772,-1.5547,-0.2833,0.5781,0.5245,0.3693,0.3048,0.2469,0.2684,0.5407,1.2173,1.2714,0.8614,-0.0536,-0.1552,-0.0645,-0.0579,0.0215,0.2723,-0.1197,0.9702,-3.0214,0.6462,2.1603,0.5866,0.9636,0.0
8296,lvē,1,Male Voice 2,male,0.4731,-1.9631,-0.648,0.2289,0.0745,0.1776,0.5501,0.7486,0.0778,0.4492,-2.4363,1.3151,0.8769,-0.1543,0.103,0.3726,0.1985,-0.6708,0.3714,-0.0013,0.7492,-2.0699,0.9034,1.7657,0.6911,0.9697,0.1111
8300,mā,1,Male Voice 2,male,-1.6698,-2.3608,0.2685,0.7004,0.1877,0.1636,0.1239,-0.0676,0.4165,1.5716,-0.691,2.6293,0.4319,-0.5126,-0.0241,-0.0397,-0.1916,0.4841,1.1551,-0.0819,1.09,-3.1295,2.0828,2.6029,0.6911,0.9697,0.1111
8404,nēn,1,Male Voice 2,male,0.3989,-1.7227,-0.7065,0.0986,-0.3461,0.2764,0.4168,0.8736,0.6296,0.6342,-2.1215,1.0162,0.8051,-0.4447,0.6224,0.1404,0.4568,-0.244,0.0046,-0.0061,0.7593,-2.1175,0.9258,1.988,0.8217,0.9747,0.1111
8896,wāng,1,Male Voice 2,male,-0.3533,-1.7919,-0.7754,0.0446,0.2097,0.2929,0.4794,0.5355,0.8553,0.475,-1.4385,1.0164,0.8201,0.1651,0.0832,0.1865,0.0561,0.3198,-0.3802,-0.0306,0.8463,-2.2378,1.139,2.488,0.7173,0.9706,0.1111
8900,wēi,1,Male Voice 2,male,-0.9195,-1.6703,-0.1669,0.0284,0.1969,0.3105,0.4951,0.3496,0.2157,0.5442,-0.7508,1.5034,0.1953,0.1685,0.1136,0.1846,-0.1454,-0.134,0.3285,-0.0387,0.7071,-2.2122,0.6508,1.9867,0.7695,0.9726,0.1111
8904,wēn,1,Male Voice 2,male,-2.2671,-3.2446,-1.246,0.692,0.3427,0.1637,0.8125,0.8424,1.4772,1.2313,-0.9775,1.9986,1.9381,-0.3494,-0.1789,0.6488,0.0298,0.6348,-0.2459,-0.1221,1.5122,-3.6971,1.5075,4.4288,0.7695,0.9726,0.1111
8908,wēng,1,Male Voice 2,male,1.0037,-0.0069,0.0257,-0.0624,-0.0944,0.0617,-0.0222,-0.0808,0.0975,0.1503,-1.0106,0.0325,-0.088,-0.032,0.1561,-0.0839,-0.0586,0.1783,0.0528,0.0272,0.2535,-0.6608,1.0037,-0.0307,0.7434,0.9718,0.4444
891,kēn,1,Female Voice 1,female,1.8082,1.8082,0.8207,0.2437,-0.1392,-0.3748,-0.2247,-0.1797,0.1881,-0.1021,0.0,-0.9874,-0.5771,-0.3829,-0.2356,0.1501,0.045,0.3678,-0.2903,0.3509,0.7845,-0.4049,1.8082,-2.0219,0.9524,0.8043,0.5556
8912,wō,1,Male Voice 2,male,0.5641,-2.2264,-1.1645,0.4768,0.7046,0.36,0.3908,0.4843,0.58,0.1669,-2.7905,1.0619,1.6413,0.2278,-0.3446,0.0308,0.0935,0.0958,-0.4132,-0.0057,0.9513,-2.4096,0.7418,1.9629,0.6128,0.9655,0.1111
8916,wū,1,Male Voice 2,male,0.3634,-1.0383,-0.7661,-0.2786,-0.1493,0.0489,0.3825,0.1586,0.7555,1.2995,-1.4016,0.2721,0.4876,0.1293,0.1981,0.3336,-0.2239,0.5969,0.544,0.0001,0.5865,-1.0492,1.2995,1.5517,0.7695,0.9726,0.1111
8920,xī,1,Male Voice 2,male,-0.1106,-0.1106,-0.1106,0.186,0.5566,0.3389,-0.0539,0.1219,-0.6239,-0.8294,0.0,0.0,0.2966,0.3706,-0.2177,-0.3928,0.1758,-0.7457,-0.2055,-0.0311,0.3985,-1.2493,0.5824,-0.4063,0.8217,0.7595,1.0
8924,xiā,1,Male Voice 2,male,4.3812,4.3812,4.3812,2.9385,2.3759,2.5117,2.5053,2.2862,-9.3175,-9.792,0.0,0.0,-1.4427,-0.5626,0.1357,-0.0063,-0.2191,-11.6037,-0.4744,0.4807,5.1785,-9.792,4.3812,-14.1956,0.7434,0.7606,1.0
8928,xiān,1,Male Voice 2,male,0.1102,0.1102,0.1102,-0.135,-0.4572,-0.4686,-0.1255,0.0695,0.3706,0.7437,0.0,0.0,-0.2453,-0.3221,-0.0115,0.3431,0.195,0.3011,0.3731,0.0302,0.4356,-0.6385,1.2357,0.5897,0.7173,0.6765,0.5556
8932,xiāng,1,Male Voice 2,male,0.7935,0.7935,0.7935,0.9827,-0.1602,-0.071,-0.0876,0.212,-0.0279,-0.3158,0.0,0.0,0.1892,-1.1428,0.0892,-0.0166,0.2996,-0.2398,-0.2879,0.2495,0.4158,-0.3896,0.9827,-1.1151,0.7956,0.6842,1.0
8936,xiāo,1,Male Voice 2,male,0.6011,0.6011,0.6011,0.6011,-0.3527,-0.0719,0.0424,0.1738,0.1594,0.6157,0.0,0.0,0.0,-0.9538,0.2808,0.1144,0.1314,-0.0144,0.4562,0.2204,0.3657,-0.5462,0.6157,-0.557,0.874,0.631,0.4444
8940,xiē,1,Male Voice 2,male,0.6991,0.6991,0.6991,0.6991,0.0775,-0.1619,0.0654,0.0339,0.3236,0.1098,0.0,0.0,0.0,-0.6217,-0.2393,0.2273,-0.0315,0.2897,-0.2137,0.2284,0.4077,-0.4339,0.9237,-0.8006,0.8217,0.6709,0.5556
899,kēng,1,Female Voice 1,female,1.145,1.145,0.8469,-0.2385,-0.1321,0.0035,-0.167,-0.1841,0.3164,0.3432,0.0,-0.2981,-1.0854,0.1063,0.1357,-0.1705,-0.0171,0.5005,0.0268,0.2385,0.5299,-0.3065,1.145,-1.0597,0.8479,0.7901,0.3333
8992,yē,1,Male Voice 2,male,-1.4841,-1.4732,-0.1398,0.6039,0.1953,-0.0483,-0.3332,-0.062,0.8202,1.1713,0.0109,1.3334,0.7437,-0.4086,-0.2437,-0.2848,0.2712,0.8821,0.3511,-0.0582,0.7273,-2.0887,1.1713,1.766,0.6911,0.9697,0.0
8996,yī,1,Male Voice 2,male,1.1623,0.0948,0.0831,-0.211,-0.0522,0.1377,0.0631,-0.1728,0.2288,-1.6819,-1.0676,-0.0116,-0.2942,0.1588,0.1899,-0.0745,-0.2359,0.4015,-1.9107,0.0388,0.4091,-1.6819,1.1623,-0.5079,0.5866,0.9636,1.0
9000,yīn,1,Male Voice 2,male,-0.5735,-1.4283,-0.0357,0.3586,0.1033,-0.1153,-0.0299,0.3415,0.4594,0.5795,-0.8548,1.3926,0.3943,-0.2553,-0.2186,0.0854,0.3714,0.1179,0.1201,-0.0262,0.5803,-1.6391,1.001,1.475,0.7173,0.9706,0.1111
9004,yīng,1,Male Voice 2,male,-0.9761,0.1193,0.9345,-0.0015,0.0736,-0.0204,-0.0446,-0.1506,-0.4848,-0.5423,1.0954,0.8152,-0.9361,0.0751,-0.094,-0.0241,-0.1061,-0.3342,-0.0575,-0.0531,0.4128,-0.9761,1.0678,-0.4173,0.8217,0.9494,0.0
9008,yō,1,Male Voice 2,male,-1.0157,-0.1148,-0.0926,-0.1584,-0.1799,-0.1102,-0.0914,0.1891,0.278,0.2459,0.9008,0.0222,-0.0658,-0.0215,0.0697,0.0188,0.2805,0.0889,-0.0321,-0.0423,0.3099,-1.0157,0.4606,0.6747,0.5344,0.96,0.0
8964,xuān,1,Male Voice 2,male,1.0109,1.0109,1.0109,-0.2321,-0.3408,0.072,0.314,-0.0035,0.0308,0.1309,0.0,0.0,-1.2431,-0.1087,0.4128,0.242,-0.3174,0.0342,0.1002,0.2782,0.504,-0.5794,1.0109,-1.0379,0.9785,0.7234,0.4444
8968,xuē,1,Male Voice 2,male,-0.5544,-0.5544,-0.5544,-0.5071,0.0263,0.2126,-0.0043,0.1985,-0.4253,0.0623,0.0,0.0,0.0473,0.5334,0.1863,-0.2169,0.2028,-0.6238,0.4876,-0.1672,0.3417,-0.6615,0.5651,0.912,0.9001,0.7011,0.0
8972,xūn,1,Male Voice 2,male,1.1049,1.1049,1.1049,0.3432,-0.4362,-0.0655,0.1062,-0.0742,0.0136,-0.1303,0.0,0.0,-0.7616,-0.7794,0.3707,0.1716,-0.1804,0.0878,-0.1438,0.3236,0.5477,-0.4458,1.1049,-1.4582,0.7173,0.7059,0.4444
8976,yā,1,Male Voice 2,male,-2.178,-1.42,-0.7245,0.0461,0.4429,0.5129,0.3012,0.3628,1.0764,0.0412,0.758,0.6955,0.7707,0.3968,0.07,-0.2117,0.0615,0.7136,-1.0352,-0.088,0.8995,-2.2805,1.0861,2.5996,0.665,0.9683,0.0
8980,yān,1,Male Voice 2,male,0.2407,-0.8889,-0.2863,0.0405,-0.3464,-0.3386,-0.2146,0.7671,0.5906,0.8579,-1.1296,0.6026,0.3268,-0.3869,0.0079,0.124,0.9817,-0.1765,0.2673,-0.0022,0.5308,-1.054,0.8768,1.381,0.8479,0.9753,0.1111
8984,yāng,1,Male Voice 2,male,-0.4212,-0.5033,-0.0545,-0.0243,-0.1823,-0.0686,-0.0114,0.06,0.1727,0.9339,-0.0821,0.4488,0.0302,-0.158,0.1137,0.0573,0.0714,0.1127,0.7612,-0.0257,0.275,-0.5208,0.9339,0.7865,0.7434,0.9437,0.1111
9012,yōng,1,Male Voice 2,male,-3.3716,-1.6889,-0.5954,0.1317,0.1779,0.5583,0.5996,0.3551,0.6742,0.9069,1.6827,1.0935,0.7271,0.0461,0.3804,0.0414,-0.2445,0.3191,0.2327,-0.1188,1.1154,-3.3716,0.9501,3.1996,0.7695,0.9726,0.0
9016,yōu,1,Male Voice 2,male,-1.5077,-0.903,-0.087,0.0945,0.4087,0.3112,0.0631,-0.1445,0.3013,0.6213,0.6048,0.8159,0.1816,0.3141,-0.0974,-0.2482,-0.2076,0.4458,0.32,-0.0531,0.5704,-1.5356,0.7437,1.3997,0.6911,0.9697,0.0
9020,yū,1,Male Voice 2,male,-1.1897,-0.5704,0.1884,0.6847,0.4817,0.2466,0.2965,-0.3331,-0.322,-1.0752,0.6193,0.7588,0.4963,-0.203,-0.2351,0.0499,-0.6296,0.0111,-0.7533,-0.0545,0.5424,-1.1897,0.6872,-0.1259,0.5344,0.96,0.0
9024,yuān,1,Male Voice 2,male,-0.882,-1.0063,0.0404,0.6287,-0.0302,-0.07,0.3742,0.266,-0.0411,-0.4561,-0.1243,1.0467,0.5883,-0.6589,-0.0398,0.4442,-0.1081,-0.3071,-0.415,-0.0336,0.4673,-1.1999,0.6733,0.7559,0.665,0.9683,0.1111
9028,yuē,1,Male Voice 2,male,-0.9192,-0.6377,0.0323,0.2192,0.2801,-0.0134,0.0057,0.2657,0.184,-0.5365,0.2815,0.6701,0.1869,0.0609,-0.2935,0.0191,0.26,-0.0817,-0.7205,-0.0354,0.3965,-0.9379,0.6768,0.5718,0.6128,0.9655,0.0
9032,yūn,1,Male Voice 2,male,-1.6607,-1.5134,-0.2987,0.5148,0.5868,0.3454,0.1878,0.2081,0.0956,0.5485,0.1473,1.2148,0.8134,0.0721,-0.2414,-0.1576,0.0203,-0.1125,0.4529,-0.0703,0.7413,-1.7568,0.6547,1.6265,0.6128,0.9655,0.0
8868,tuān,1,Male Voice 2,male,0.1089,0.1089,0.2304,-0.5375,-0.1915,0.0692,-0.323,0.1976,0.3863,0.3784,0.0,0.1216,-0.7679,0.346,0.2607,-0.3922,0.5206,0.1886,-0.0079,0.0182,0.307,-0.6259,0.588,0.4258,0.7695,0.8082,0.3333
8872,tuī,1,Male Voice 2,male,15.7885,15.8323,3.8265,-1.7904,-1.5351,-1.3545,-1.738,-1.688,-1.5656,-2.1973,0.0438,-12.0057,-5.617,0.2553,0.1806,-0.3835,0.05,0.1224,-0.6317,1.8706,6.5336,-2.1973,15.8537,-16.715,0.6911,0.803,1.0
8876,tūn,1,Male Voice 2,male,0.6333,0.6333,0.6333,-0.1596,0.3507,0.2485,-0.2825,-0.0977,-0.252,-0.1145,0.0,0.0,-0.7929,0.5103,-0.1022,-0.5309,0.1848,-0.1543,0.1375,0.1461,0.3463,-0.5876,0.6333,-1.0345,0.7695,0.7671,0.6667
8880,tuō,1,Male Voice 2,male,0.7148,0.7148,0.7148,-0.3448,-0.2516,0.1856,0.2365,0.0186,-0.3057,0.089,0.0,0.0,-1.0596,0.0932,0.4372,0.0509,-0.2179,-0.3243,0.3947,0.1873,0.4095,-0.5029,0.7148,-0.6745,0.7173,0.7353,0.3333
8884,wā,1,Male Voice 2,male,-0.2989,-1.5922,0.06,0.0604,0.1743,-0.0398,0.0426,0.1479,0.6208,0.6269,-1.2932,1.6521,0.0004,0.114,-0.2142,0.0824,0.1053,0.4729,0.006,-0.0207,0.6418,-1.606,1.2185,1.7493,0.6911,0.9697,0.1111
